DraftID	CollegeID	PlayerID	Draft_Date	Draft_Price	Goals_Scored	Average_Score
DR620	COLL536	PL1552	4/8/2020	100000	85	7.08
DR621	COLL537	PL1553	8/26/2018	80000	46	3.83
DR622	COLL538	PL1554	5/13/2018	35000	25	2.08
DR623	COLL539	PL1555	2/14/2017	100000	70	5.83
DR624	COLL540	PL1556	3/15/2021	45000	56	4.67
DR625	COLL541	PL1557	5/7/2019	35000	68	5.67
DR626	COLL542	PL1558	7/11/2019	40000	75	6.25
DR627	COLL543	PL1559	12/14/2017	20000	47	3.92
DR628	COLL544	PL1560	4/18/2017	70000	77	6.42
DR629	COLL545	PL1561	1/13/2021	100000	43	3.58
DR630	COLL546	PL1562	10/30/2018	30000	51	4.25
DR631	COLL547	PL1563	12/17/2019	80000	20	1.67
DR632	COLL549	PL1565	2/7/2017	60000	72	6.00
DR633	COLL550	PL1567	4/10/2019	10000	45	3.75
DR634	COLL551	PL1568	3/26/2017	70000	24	2.00
DR635	COLL552	PL1569	10/16/2019	10500	88	7.33
DR636	COLL553	PL1570	7/12/2020	30000	82	6.83
DR637	COLL554	PL1571	6/14/2020	90000	65	5.42
DR638	COLL555	PL1572	1/14/2021	100000	66	5.50
DR640	COLL557	PL1573	11/10/2018	35000	45	3.75
DR641	COLL559	PL1575	2/10/2019	35000	81	6.75
DR642	COLL560	PL1576	5/4/2017	70000	88	7.33
DR643	COLL561	PL1577	4/18/2018	80000	74	6.17
DR644	COLL562	PL1579	2/18/2020	50000	53	4.42
DR645	COLL564	PL1580	3/21/2018	20000	37	3.08
DR646	COLL566	PL1581	10/12/2020	100000	69	5.75
DR647	COLL568	PL1582	2/3/2019	35000	30	2.50
DR648	COLL569	PL1583	2/19/2020	45000	80	6.67
DR649	COLL570	PL1584	10/30/2020	25000	44	3.67
DR650	COLL571	PL1585	4/1/2021	90000	54	4.50
DR651	COLL572	PL1586	12/9/2020	25000	36	3.00
DR652	COLL573	PL1589	3/17/2021	90000	24	2.00
DR653	COLL574	PL1590	3/2/2018	50000	21	1.75
DR654	COLL575	PL1591	4/2/2021	35000	25	2.08
DR655	COLL576	PL1592	9/20/2018	10000	69	5.75
DR657	COLL577	PL1593	10/12/2017	100000	39	3.25
DR658	COLL579	PL1595	11/1/2019	10500	54	4.50
DR660	COLL580	PL1596	4/15/2019	35000	57	4.75
DR661	COLL581	PL1597	3/5/2021	25000	51	4.25
DR662	COLL582	PL1598	6/20/2017	10000	41	3.42
DR663	COLL583	PL1599	6/24/2019	10000	44	3.67
DR664	COLL584	PL1600	5/22/2017	80000	29	2.42
DR665	COLL585	PL1601	7/14/2018	50000	82	6.83
DR666	COLL587	PL1602	4/20/2017	30000	89	7.42
DR667	COLL589	PL1603	1/26/2017	100000	71	5.92
DR668	COLL590	PL1604	11/4/2020	40000	60	5.00
DR669	COLL591	PL1605	3/27/2017	40000	86	7.17
DR670	COLL592	PL1607	9/11/2019	45000	35	2.92
DR671	COLL593	PL1608	4/7/2018	20000	40	3.33
DR672	COLL594	PL1609	2/5/2019	20000	54	4.50
DR673	COLL595	PL1610	1/4/2019	100000	64	5.33
DR674	COLL596	PL1611	10/15/2017	100000	50	4.17
DR675	COLL597	PL1612	1/20/2018	40000	64	5.33
DR676	COLL599	PL1613	9/28/2017	45000	58	4.83
DR677	COLL600	PL1615	7/6/2017	60000	27	2.25
DR678	COLL10	PL1616	7/7/2018	40000	31	2.58
DR679	COLL11	PL1617	6/8/2018	50000	45	3.75
DR680	COLL12	PL1618	8/7/2017	35000	54	4.50
DR681	COLL13	PL1619	4/8/2018	50000	69	5.75
DR682	COLL14	PL1620	1/28/2018	100000	33	2.75
DR683	COLL15	PL1621	8/13/2018	70000	56	4.67
DR684	COLL16	PL1623	1/18/2021	45000	25	2.08
DR685	COLL18	PL1624	11/22/2020	20000	70	5.83
DR686	COLL19	PL1625	3/8/2019	10500	89	7.42
DR688	COLL20	PL1626	1/10/2019	50000	80	6.67
DR689	COLL21	PL1627	12/28/2017	80000	50	4.17
DR690	COLL22	PL1628	8/8/2019	10000	81	6.75
DR691	COLL23	PL1629	8/6/2018	30000	57	4.75
DR692	COLL24	PL1630	8/9/2018	30000	72	6.00
DR693	COLL26	PL1631	5/4/2019	35000	41	3.42
DR695	COLL27	PL1632	5/8/2017	30000	68	5.67
DR696	COLL28	PL1633	2/27/2021	30000	47	3.92
DR697	COLL29	PL1634	5/29/2017	10000	79	6.58
DR698	COLL30	PL1635	12/19/2019	70000	26	2.17
DR699	COLL31	PL1636	6/13/2019	20000	63	5.25
DR700	COLL32	PL1637	8/22/2019	45000	80	6.67
DR701	COLL33	PL1638	8/8/2020	25000	47	3.92
DR702	COLL34	PL1639	6/15/2020	25000	40	3.33
DR703	COLL35	PL1640	3/25/2020	25000	47	3.92
DR704	COLL36	PL1642	6/24/2020	70000	76	6.33
DR705	COLL37	PL1643	6/16/2019	80000	80	6.67
DR706	COLL38	PL1644	12/26/2018	10500	68	5.67
DR708	COLL39	PL1645	2/8/2020	20000	35	2.92
DR709	COLL40	PL1646	11/10/2017	100000	88	7.33
DR710	COLL41	PL1647	6/20/2017	90000	71	5.92
DR711	COLL42	PL1648	1/20/2017	25000	49	4.08
DR712	COLL43	PL1649	11/1/2019	90000	44	3.67
DR713	COLL44	PL1650	2/24/2021	70000	78	6.50
DR714	COLL45	PL1651	6/24/2018	45000	78	6.50
DR715	COLL46	PL1652	3/12/2018	20000	78	6.50
DR716	COLL47	PL1653	6/9/2017	60000	63	5.25
DR717	COLL48	PL1654	2/9/2018	100000	76	6.33
DR719	COLL49	PL1655	4/28/2020	80000	80	6.67
DR720	COLL50	PL1656	12/11/2019	60000	31	2.58
DR721	COLL51	PL1657	1/22/2018	35000	47	3.92
DR723	COLL53	PL1658	1/5/2020	70000	67	5.58
DR726	COLL54	PL1659	7/22/2020	100000	65	5.42
DR727	COLL55	PL1661	1/5/2018	100000	65	5.42
DR728	COLL56	PL1662	8/18/2017	45000	32	2.67
DR730	COLL58	PL1663	1/11/2019	100000	58	4.83
DR731	COLL60	PL1665	3/14/2020	80000	45	3.75
DR733	COLL61	PL1666	7/23/2019	70000	51	4.25
DR735	COLL62	PL1667	10/12/2018	70000	58	4.83
DR736	COLL63	PL1668	1/5/2021	100000	26	2.17
DR737	COLL64	PL1669	12/25/2018	80000	55	4.58
DR738	COLL65	PL1670	7/22/2017	35000	34	2.83
DR739	COLL66	PL1671	1/29/2017	35000	50	4.17
DR740	COLL67	PL1673	1/28/2020	30000	88	7.33
DR741	COLL68	PL1674	12/12/2017	45000	45	3.75
DR743	COLL69	PL1675	5/13/2020	45000	36	3.00
DR744	COLL70	PL1676	7/20/2019	80000	85	7.08
DR746	COLL71	PL1677	8/5/2018	35000	53	4.42
DR748	COLL72	PL1678	10/9/2017	60000	87	7.25
DR749	COLL74	PL1679	11/22/2019	80000	62	5.17
DR750	COLL76	PL1680	2/7/2018	20000	35	2.92
DR751	COLL77	PL1682	5/22/2018	45000	68	5.67
DR754	COLL78	PL1683	4/3/2021	30000	68	5.67
DR755	COLL79	PL1684	1/8/2018	35000	68	5.67
DR756	COLL80	PL1685	1/11/2018	30000	58	4.83
DR758	COLL81	PL1686	8/20/2019	70000	36	3.00
DR760	COLL82	PL1688	1/23/2020	60000	25	2.08
DR761	COLL83	PL1689	3/22/2019	25000	39	3.25
DR762	COLL84	PL1690	9/18/2019	70000	82	6.83
DR763	COLL85	PL1691	5/26/2020	50000	74	6.17
DR764	COLL86	PL1692	4/27/2019	10500	34	2.83
DR766	COLL87	PL1693	1/26/2018	80000	31	2.58
DR767	COLL88	PL1694	1/20/2019	35000	39	3.25
DR768	COLL89	PL1695	10/8/2018	10500	81	6.75
DR769	COLL90	PL1696	2/14/2019	25000	62	5.17
DR771	COLL91	PL1697	7/9/2019	45000	38	3.17
DR772	COLL92	PL1698	4/21/2018	90000	83	6.92
DR773	COLL93	PL1700	2/18/2019	10500	30	2.50
DR774	COLL94	PL1702	7/3/2018	20000	75	6.25
DR775	COLL96	PL1703	2/11/2019	35000	50	4.17
DR776	COLL97	PL1705	10/7/2019	60000	24	2.00
DR777	COLL98	PL1706	9/11/2017	60000	72	6.00
DR778	COLL100	PL1709	7/17/2019	35000	43	3.58
DR780	COLL102	PL1710	9/27/2019	90000	75	6.25
DR781	COLL104	PL1711	5/18/2017	80000	41	3.42
DR782	COLL106	PL1713	4/26/2019	35000	37	3.08
DR783	COLL107	PL1714	1/20/2020	80000	40	3.33
DR784	COLL109	PL1715	2/16/2020	70000	44	3.67
DR785	COLL110	PL1716	7/14/2019	25000	28	2.33
DR786	COLL111	PL1717	11/18/2020	100000	32	2.67
DR787	COLL112	PL1718	4/3/2021	10000	77	6.42
DR788	COLL113	PL1719	7/8/2018	90000	46	3.83
DR789	COLL114	PL1720	9/6/2018	80000	23	1.92
DR790	COLL115	PL1721	1/3/2019	10500	52	4.33
DR791	COLL117	PL1722	4/21/2017	80000	24	2.00
DR792	COLL118	PL1723	9/10/2018	25000	24	2.00
DR793	COLL119	PL1724	2/12/2017	10500	40	3.33
DR794	COLL120	PL1725	4/19/2019	10000	88	7.33
DR795	COLL121	PL1727	10/19/2020	30000	75	6.25
DR798	COLL122	PL1728	1/20/2017	30000	25	2.08
DR799	COLL124	PL1729	2/1/2021	45000	85	7.08
DR800	COLL125	PL1730	8/22/2018	20000	65	5.42
DR801	COLL126	PL1731	12/21/2018	90000	81	6.75
DR802	COLL127	PL1732	11/1/2020	40000	55	4.58
DR803	COLL128	PL1733	4/12/2019	10500	64	5.33
DR804	COLL129	PL1735	2/7/2019	50000	27	2.25
DR805	COLL130	PL1737	11/23/2019	40000	54	4.50
DR806	COLL131	PL1738	3/20/2018	80000	46	3.83
DR807	COLL132	PL1739	4/24/2020	90000	30	2.50
DR808	COLL133	PL1740	12/31/2017	10500	28	2.33
DR809	COLL135	PL1741	2/7/2017	100000	27	2.25
DR810	COLL136	PL1742	4/26/2020	70000	22	1.83
DR812	COLL137	PL1743	12/20/2019	50000	23	1.92
DR813	COLL138	PL1744	3/22/2017	80000	21	1.75
DR814	COLL139	PL1745	6/28/2019	80000	29	2.42
DR815	COLL141	PL1747	3/14/2021	20000	54	4.50
DR816	COLL142	PL1748	3/19/2017	10500	75	6.25
DR817	COLL143	PL1749	9/11/2017	40000	79	6.58
DR820	COLL145	PL1750	4/8/2018	45000	48	4.00
DR821	COLL146	PL1751	11/8/2019	25000	54	4.50
DR822	COLL147	PL1752	9/26/2020	45000	53	4.42
DR823	COLL148	PL1753	6/12/2018	10000	24	2.00
DR824	COLL149	PL1754	7/3/2019	50000	31	2.58
DR825	COLL150	PL1755	9/24/2020	90000	52	4.33
DR826	COLL151	PL1756	11/3/2019	90000	54	4.50
DR827	COLL152	PL1757	1/28/2017	80000	74	6.17
DR828	COLL153	PL1758	1/31/2018	20000	29	2.42
DR829	COLL154	PL1759	7/26/2018	40000	22	1.83
DR830	COLL155	PL1761	2/4/2020	10500	87	7.25
DR831	COLL156	PL1762	9/10/2017	40000	34	2.83
DR832	COLL157	PL1764	10/1/2019	10000	74	6.17
DR833	COLL158	PL1765	1/12/2020	50000	84	7.00
DR835	COLL159	PL1767	1/1/2020	25000	22	1.83
DR836	COLL160	PL1769	8/1/2020	30000	51	4.25
DR837	COLL161	PL1770	1/20/2019	45000	26	2.17
DR838	COLL163	PL1772	2/1/2017	60000	34	2.83
DR839	COLL164	PL1773	8/6/2020	70000	25	2.08
DR840	COLL165	PL1774	9/27/2017	10000	24	2.00
DR841	COLL166	PL1775	3/3/2021	40000	89	7.42
DR842	COLL167	PL1776	12/9/2017	40000	49	4.08
DR843	COLL168	PL1777	9/10/2020	70000	28	2.33
DR844	COLL169	PL1778	1/27/2020	100000	43	3.58
DR845	COLL170	PL1779	9/8/2019	10500	59	4.92
DR846	COLL171	PL1780	7/31/2019	80000	29	2.42
DR848	COLL172	PL1781	12/12/2017	40000	62	5.17
DR850	COLL173	PL1782	9/16/2019	30000	57	4.75
DR851	COLL174	PL1784	9/22/2018	10500	20	1.67
DR852	COLL175	PL1785	6/2/2020	60000	54	4.50
DR853	COLL176	PL1786	7/17/2020	10500	45	3.75
DR854	COLL177	PL1787	3/4/2017	25000	46	3.83
DR855	COLL178	PL1788	6/11/2019	70000	72	6.00
DR856	COLL180	PL1789	1/3/2018	70000	57	4.75
DR857	COLL181	PL1790	3/9/2019	20000	22	1.83
DR858	COLL182	PL1791	11/17/2018	70000	73	6.08
DR859	COLL183	PL1792	2/26/2021	80000	56	4.67
DR860	COLL184	PL1793	8/16/2020	50000	27	2.25
DR863	COLL185	PL1794	4/24/2020	45000	34	2.83
DR864	COLL186	PL1795	10/12/2017	70000	80	6.67
DR865	COLL187	PL1797	11/13/2017	70000	87	7.25
DR866	COLL188	PL1798	5/23/2020	60000	61	5.08
DR867	COLL189	PL1800	2/18/2021	30000	64	5.33
DR868	COLL190	PL1801	3/27/2021	35000	35	2.92
DR869	COLL191	PL1802	12/13/2017	30000	35	2.92
DR871	COLL192	PL1803	4/7/2017	45000	67	5.58
DR873	COLL193	PL1804	12/3/2017	60000	64	5.33
DR874	COLL194	PL1806	2/22/2017	100000	46	3.83
DR875	COLL195	PL1807	7/23/2019	30000	61	5.08
DR876	COLL196	PL1808	11/24/2018	40000	44	3.67
DR877	COLL197	PL1809	6/24/2018	70000	90	7.50
DR879	COLL198	PL1812	6/22/2019	10000	48	4.00
DR880	COLL199	PL1813	1/7/2019	30000	81	6.75
DR881	COLL200	PL1816	12/3/2018	45000	36	3.00
DR883	COLL201	PL1820	7/14/2019	10000	47	3.92
DR884	COLL202	PL1821	6/10/2019	35000	86	7.17
DR885	COLL203	PL1822	8/6/2018	50000	71	5.92
DR886	COLL204	PL1823	11/29/2020	60000	61	5.08
DR887	COLL205	PL1825	11/22/2020	100000	77	6.42
DR888	COLL207	PL1826	2/7/2019	90000	29	2.42
DR889	COLL209	PL1827	11/5/2017	80000	50	4.17
DR890	COLL210	PL1832	2/15/2019	90000	66	5.50
DR891	COLL211	PL1833	8/30/2020	30000	44	3.67
DR892	COLL212	PL1834	1/21/2018	80000	22	1.83
DR895	COLL213	PL1836	3/6/2019	25000	49	4.08
DR896	COLL214	PL1837	1/3/2017	70000	20	1.67
DR897	COLL215	PL1839	8/20/2019	10000	33	2.75
DR898	COLL216	PL1840	10/8/2019	40000	81	6.75
DR899	COLL217	PL1841	7/4/2019	25000	33	2.75
DR900	COLL219	PL1842	3/25/2018	50000	63	5.25
DR901	COLL220	PL1843	3/11/2018	10500	66	5.50
DR903	COLL221	PL1845	8/13/2018	100000	43	3.58
DR904	COLL223	PL1846	1/28/2018	10500	70	5.83
DR907	COLL225	PL1847	8/20/2019	10000	36	3.00
DR908	COLL226	PL1848	8/3/2019	20000	84	7.00
DR909	COLL227	PL1849	3/22/2017	20000	45	3.75
DR911	COLL228	PL1850	3/18/2017	25000	57	4.75
DR912	COLL229	PL1851	3/27/2018	90000	89	7.42
DR913	COLL231	PL1852	10/7/2018	45000	88	7.33
DR914	COLL232	PL1853	11/7/2020	50000	52	4.33
DR915	COLL234	PL1856	4/21/2017	35000	89	7.42
DR916	COLL235	PL1857	2/21/2021	60000	22	1.83
DR917	COLL236	PL1858	10/28/2018	10500	71	5.92
DR918	COLL237	PL1860	9/19/2018	25000	73	6.08
DR919	COLL238	PL1861	4/28/2018	45000	60	5.00
DR920	COLL239	PL1862	1/31/2018	10000	88	7.33
DR921	COLL240	PL1864	6/17/2020	30000	48	4.00
DR922	COLL241	PL1865	6/22/2020	25000	86	7.17
DR923	COLL242	PL1867	9/23/2020	30000	70	5.83
DR924	COLL243	PL1868	4/8/2017	45000	58	4.83
DR925	COLL244	PL1869	7/16/2018	35000	48	4.00
DR926	COLL245	PL1870	1/20/2019	50000	61	5.08
DR927	COLL246	PL1871	3/13/2019	70000	55	4.58
DR928	COLL247	PL1872	5/6/2019	40000	83	6.92
DR929	COLL248	PL1873	9/25/2020	10000	37	3.08
DR930	COLL249	PL1875	7/22/2020	60000	68	5.67
DR931	COLL250	PL1876	5/9/2019	35000	43	3.58
DR932	COLL251	PL1878	10/2/2018	100000	63	5.25
DR933	COLL252	PL1879	5/25/2019	40000	60	5.00
DR935	COLL253	PL1881	12/18/2019	60000	77	6.42
DR937	COLL254	PL1882	10/16/2019	35000	66	5.50
DR938	COLL255	PL1884	3/21/2020	90000	59	4.92
DR939	COLL256	PL1885	8/13/2020	100000	42	3.50
DR940	COLL257	PL1886	2/7/2019	60000	71	5.92
DR941	COLL259	PL1887	7/15/2017	80000	50	4.17
DR942	COLL261	PL1888	7/21/2020	10000	21	1.75
DR943	COLL263	PL1889	5/23/2018	50000	51	4.25
DR945	COLL264	PL1891	5/28/2019	35000	59	4.92
DR946	COLL265	PL1893	9/18/2018	50000	36	3.00
DR947	COLL266	PL1894	11/24/2019	40000	27	2.25
DR948	COLL268	PL1896	1/4/2019	45000	85	7.08
DR949	COLL269	PL1898	3/10/2018	80000	34	2.83
DR951	COLL271	PL1899	12/22/2017	40000	51	4.25
DR954	COLL272	PL1900	4/14/2019	90000	36	3.00
DR955	COLL273	PL1901	2/12/2021	25000	64	5.33
DR956	COLL274	PL1902	6/8/2017	100000	89	7.42
DR957	COLL275	PL1904	8/8/2018	10500	90	7.50
DR958	COLL276	PL1905	11/30/2019	80000	52	4.33
DR959	COLL277	PL1906	1/19/2017	25000	44	3.67
DR961	COLL278	PL1907	5/26/2017	70000	79	6.58
DR962	COLL279	PL1908	1/9/2017	40000	74	6.17
DR963	COLL280	PL1909	5/7/2017	60000	67	5.58
DR964	COLL281	PL1910	8/3/2018	80000	32	2.67
DR965	COLL282	PL1911	1/9/2021	10500	39	3.25
DR967	COLL284	PL1912	7/26/2019	10500	40	3.33
DR968	COLL286	PL1913	7/16/2020	45000	75	6.25
DR969	COLL287	PL1914	9/29/2017	10000	72	6.00
DR970	COLL288	PL1915	6/20/2020	50000	63	5.25
DR971	COLL289	PL1916	2/9/2019	70000	60	5.00
DR972	COLL290	PL1917	11/27/2020	60000	35	2.92
DR973	COLL291	PL1918	8/7/2018	50000	61	5.08
DR974	COLL292	PL1920	5/9/2019	80000	40	3.33
DR975	COLL293	PL1921	2/5/2020	70000	88	7.33
DR976	COLL294	PL1922	2/11/2019	45000	54	4.50
DR977	COLL295	PL1923	8/14/2020	40000	38	3.17
DR978	COLL296	PL1924	8/20/2020	20000	62	5.17
DR979	COLL297	PL1925	10/1/2018	100000	59	4.92
DR980	COLL298	PL1926	1/28/2021	60000	43	3.58
DR981	COLL300	PL1927	1/16/2019	60000	42	3.50
DR982	COLL302	PL1928	4/8/2019	100000	54	4.50
DR983	COLL303	PL1929	11/15/2017	60000	75	6.25
DR984	COLL306	PL1931	11/24/2019	50000	82	6.83
DR985	COLL307	PL1932	1/28/2019	100000	23	1.92
DR986	COLL308	PL1933	11/15/2018	50000	89	7.42
DR988	COLL309	PL1934	12/23/2018	25000	64	5.33
DR989	COLL310	PL1937	9/22/2020	50000	86	7.17
DR990	COLL311	PL1938	6/16/2019	35000	33	2.75
DR991	COLL313	PL1939	4/28/2017	60000	75	6.25
DR992	COLL315	PL1940	11/18/2020	50000	73	6.08
DR993	COLL316	PL1941	10/12/2018	70000	22	1.83
DR994	COLL317	PL1942	5/2/2020	30000	27	2.25
DR995	COLL318	PL1943	6/30/2017	80000	28	2.33
DR996	COLL319	PL1944	11/2/2019	10500	88	7.33
DR998	COLL320	PL1945	9/21/2017	45000	31	2.58
DR999	COLL321	PL1946	6/1/2019	45000	27	2.25
DR1001	COLL322	PL1948	11/18/2017	30000	55	4.58
DR1002	COLL323	PL1949	3/1/2017	25000	41	3.42
DR1003	COLL324	PL1951	7/7/2018	90000	82	6.83
DR1004	COLL325	PL1952	1/7/2018	80000	54	4.50
DR1005	COLL326	PL1953	10/1/2018	30000	62	5.17
DR1006	COLL327	PL1954	5/5/2017	100000	48	4.00
DR1007	COLL329	PL1955	2/13/2020	90000	50	4.17
DR1008	COLL330	PL1956	8/8/2020	70000	56	4.67
DR1009	COLL331	PL1959	2/7/2018	20000	34	2.83
DR1010	COLL332	PL1960	5/29/2017	30000	50	4.17
DR1011	COLL334	PL1961	7/22/2017	30000	23	1.92
DR1012	COLL335	PL1962	11/10/2020	60000	59	4.92
DR1013	COLL336	PL1963	10/24/2017	35000	61	5.08
DR1015	COLL337	PL1968	8/20/2017	25000	71	5.92
DR1016	COLL338	PL1970	8/31/2018	60000	36	3.00
DR1017	COLL339	PL1971	3/23/2018	70000	50	4.17
DR1018	COLL340	PL1973	6/4/2018	25000	58	4.83
DR1019	COLL342	PL1974	8/4/2018	90000	61	5.08
DR1020	COLL343	PL1975	7/19/2018	10500	80	6.67
DR1021	COLL344	PL1976	3/22/2018	10000	88	7.33
DR1022	COLL345	PL1977	1/17/2018	100000	77	6.42
DR1023	COLL346	PL1979	5/10/2019	90000	54	4.50
DR1024	COLL347	PL1981	8/13/2020	80000	72	6.00
DR1025	COLL348	PL1982	1/26/2017	70000	33	2.75
DR1026	COLL349	PL1983	11/14/2020	80000	50	4.17
DR1027	COLL350	PL1984	1/31/2017	20000	48	4.00
DR1028	COLL351	PL1985	3/18/2021	10500	77	6.42
DR1029	COLL352	PL1986	1/28/2018	80000	24	2.00
DR1030	COLL354	PL1987	7/4/2019	20000	87	7.25
DR1031	COLL355	PL1988	5/1/2018	50000	62	5.17
DR1032	COLL356	PL1989	4/11/2017	10500	67	5.58
DR1033	COLL357	PL1990	5/25/2019	10500	55	4.58
DR1034	COLL358	PL1991	7/4/2018	10500	67	5.58
DR1035	COLL359	PL1992	12/9/2019	40000	90	7.50
DR1037	COLL360	PL1993	3/9/2021	20000	75	6.25
DR1039	COLL362	PL1994	11/16/2020	50000	60	5.00
DR1040	COLL363	PL1995	1/29/2017	25000	74	6.17
DR1041	COLL364	PL1996	11/1/2017	35000	53	4.42
DR1042	COLL366	PL1997	7/30/2020	45000	58	4.83
DR1043	COLL367	PL1998	9/1/2019	70000	78	6.50
DR1044	COLL369	PL1999	9/6/2019	70000	29	2.42
DR1046	COLL371	PL2000	8/31/2017	60000	73	6.08
DR1047	COLL372	PL2001	2/21/2019	10000	67	5.58
DR1048	COLL373	PL2002	8/4/2019	40000	81	6.75
DR1049	COLL375	PL2003	11/20/2019	10000	51	4.25
DR1050	COLL376	PL2005	10/25/2017	35000	53	4.42
DR1051	COLL377	PL2006	5/4/2020	40000	62	5.17
DR1052	COLL378	PL2007	1/13/2017	10000	76	6.33
DR1053	COLL379	PL2009	2/22/2020	60000	56	4.67
DR1054	COLL380	PL2011	10/27/2020	10000	86	7.17
DR1055	COLL381	PL2013	5/28/2018	35000	46	3.83
DR1056	COLL382	PL2014	1/1/2019	40000	77	6.42
DR1057	COLL383	PL2016	5/18/2020	60000	21	1.75
DR1058	COLL384	PL2017	8/23/2019	10000	77	6.42
DR1059	COLL385	PL2018	8/9/2017	35000	36	3.00
DR1060	COLL386	PL2019	2/7/2018	35000	41	3.42
DR1061	COLL387	PL2020	7/20/2017	100000	66	5.50
DR1062	COLL388	PL2021	9/24/2019	80000	56	4.67
DR1063	COLL389	PL2023	4/10/2018	30000	33	2.75
DR1065	COLL390	PL2024	2/2/2021	80000	37	3.08
DR1066	COLL391	PL2025	5/25/2019	10000	55	4.58
DR1067	COLL392	PL2026	1/10/2020	10000	69	5.75
DR1068	COLL393	PL2027	2/14/2017	25000	78	6.50
DR1069	COLL394	PL2028	2/19/2020	100000	36	3.00
DR1070	COLL395	PL2029	9/10/2018	100000	25	2.08
DR1071	COLL396	PL2030	1/7/2019	10000	27	2.25
DR1072	COLL398	PL2031	8/23/2017	10000	87	7.25
DR1073	COLL399	PL2032	4/1/2019	45000	21	1.75
DR1074	COLL400	PL2033	3/11/2019	50000	73	6.08
DR1076	COLL401	PL2034	8/6/2019	40000	33	2.75
DR1077	COLL402	PL2035	9/21/2019	80000	73	6.08
DR1078	COLL403	PL2036	12/25/2018	40000	36	3.00
DR1079	COLL404	PL2037	1/13/2019	60000	80	6.67
DR1080	COLL405	PL2038	1/28/2017	60000	80	6.67
DR1081	COLL407	PL2039	8/20/2020	20000	65	5.42
DR1082	COLL408	PL2040	11/22/2020	80000	86	7.17
DR1083	COLL409	PL2041	5/11/2018	60000	78	6.50
DR1084	COLL410	PL2043	5/23/2020	90000	44	3.67
DR1085	COLL411	PL2044	3/30/2020	50000	49	4.08
DR1087	COLL415	PL2045	7/3/2018	30000	46	3.83
DR1088	COLL416	PL2047	6/17/2019	70000	76	6.33
DR1089	COLL417	PL2048	3/3/2021	70000	31	2.58
DR1090	COLL418	PL2050	2/12/2017	50000	66	5.50
DR1091	COLL419	PL2051	12/25/2017	100000	77	6.42
DR1092	COLL422	PL2053	4/20/2019	40000	26	2.17
DR1093	COLL423	PL2054	3/5/2019	10500	32	2.67
DR1095	COLL424	PL2055	3/26/2017	30000	48	4.00
DR1096	COLL425	PL2056	9/11/2019	100000	44	3.67
DR1097	COLL426	PL2057	10/15/2020	50000	57	4.75
DR1098	COLL427	PL2058	8/23/2019	40000	52	4.33
DR1099	COLL428	PL2059	1/17/2019	45000	57	4.75
DR1100	COLL429	PL2060	7/1/2017	35000	75	6.25
DR1101	COLL430	PL2061	2/1/2021	60000	32	2.67
DR1102	COLL431	PL2062	4/1/2017	80000	60	5.00
DR1103	COLL432	PL2063	5/5/2020	30000	54	4.50
DR1104	COLL434	PL2064	7/18/2017	35000	78	6.50
DR1105	COLL435	PL2065	9/12/2020	10500	84	7.00
DR1106	COLL436	PL2067	8/3/2020	70000	69	5.75
DR1107	COLL437	PL2068	9/22/2018	45000	89	7.42
DR1108	COLL438	PL2069	7/2/2019	60000	62	5.17
DR1109	COLL439	PL2070	12/27/2019	45000	57	4.75
DR1110	COLL440	PL2072	1/18/2021	100000	76	6.33
DR1111	COLL441	PL2073	1/24/2020	80000	54	4.50
DR1112	COLL442	PL2074	6/19/2018	40000	52	4.33
DR1113	COLL443	PL2075	11/25/2020	50000	90	7.50
DR1114	COLL444	PL2077	2/23/2017	100000	37	3.08
DR1115	COLL445	PL2078	6/7/2018	50000	79	6.58
DR1116	COLL446	PL2079	4/9/2018	60000	34	2.83
DR1117	COLL448	PL2080	3/2/2021	30000	21	1.75
DR1118	COLL449	PL2081	5/3/2017	80000	66	5.50
DR1119	COLL450	PL2082	9/21/2017	25000	70	5.83
DR1120	COLL451	PL2083	6/17/2020	35000	72	6.00
DR1121	COLL452	PL2084	8/5/2020	45000	33	2.75
DR1122	COLL453	PL2085	11/4/2018	35000	59	4.92
DR1123	COLL454	PL2087	1/6/2017	25000	47	3.92
DR1124	COLL455	PL2088	3/15/2021	40000	43	3.58
DR1125	COLL456	PL2090	6/21/2020	80000	56	4.67
DR1126	COLL457	PL2091	7/10/2017	90000	35	2.92
DR1127	COLL458	PL2092	9/25/2019	45000	55	4.58
DR1128	COLL459	PL2093	3/29/2020	100000	48	4.00
DR1129	COLL460	PL2095	3/10/2019	70000	77	6.42
DR1131	COLL461	PL2096	1/9/2017	100000	49	4.08
DR1132	COLL462	PL2097	12/25/2020	10500	79	6.58
DR1133	COLL463	PL2098	1/27/2018	70000	37	3.08
DR1134	COLL464	PL2099	2/10/2017	100000	59	4.92
DR1135	COLL465	PL2100	6/17/2020	35000	83	6.92
DR1136	COLL466	PL2101	8/3/2020	80000	76	6.33
DR1137	COLL467	PL2102	8/20/2018	100000	50	4.17
DR1138	COLL468	PL2103	10/18/2019	90000	76	6.33
DR1139	COLL469	PL2104	3/25/2019	35000	88	7.33
DR1140	COLL470	PL2107	10/5/2018	25000	53	4.42
DR1141	COLL471	PL2110	2/6/2021	10000	36	3.00
DR1142	COLL472	PL2111	2/19/2021	80000	74	6.17
